timestamp,status,hand_label,hand_confidence,num_hands
9928.6364386,HAND_OK,Right,0.9805295467376709,1
9928.6736272,HAND_OK,Right,0.9844439625740051,1
9928.7063414,HAND_OK,Right,0.9841934442520142,1
9928.7418563,HAND_OK,Right,0.9893478155136108,1
9928.775003,HAND_OK,Right,0.9893478155136108,1
9928.8090316,HAND_OK,Right,0.9847384691238403,1
9928.8430956,HAND_OK,Right,0.9877625107765198,1
9928.8773361,HAND_OK,Right,0.9869141578674316,1
9928.9110517,HAND_OK,Right,0.9883896708488464,1
9928.946591,HAND_OK,Right,0.9867448806762695,1
9928.9799903,HAND_OK,Right,0.982256293296814,1
9929.0137579,HAND_OK,Right,0.9841634631156921,1
9929.0476368,HAND_OK,Right,0.9854145646095276,1
9929.0848017,HAND_OK,Right,0.9867820143699646,1
9929.1182925,HAND_OK,Right,0.9882694482803345,1
9929.1579998,HAND_OK,Right,0.9871214628219604,2
9929.1583103,HAND_OK,Left,0.9678376317024231,2
9929.3040586,HAND_OK,Right,0.9870101809501648,2
9929.3043743,HAND_OK,Left,0.8374148011207581,2
9929.4492973,HAND_OK,Right,0.9879278540611267,2
9929.4496419,HAND_OK,Left,0.7876796722412109,2
9929.6258947,HAND_OK,Right,0.9839497804641724,2
9929.6264366,HAND_OK,Left,0.8362657427787781,2
9929.809994,HAND_OK,Right,0.9854269623756409,2
9929.8107789,HAND_OK,Left,0.7616369724273682,2
9929.9882845,HAND_OK,Right,0.985953152179718,2
9929.9888466,HAND_OK,Left,0.7652968168258667,2
9930.1410502,HAND_OK,Right,0.9888771176338196,2
9930.1415614,HAND_OK,Left,0.7912687659263611,2
9930.2894452,HAND_OK,Right,0.9898139238357544,2
9930.2902089,HAND_OK,Left,0.7643247246742249,2
9930.4326966,HAND_OK,Right,0.9881017208099365,2
9930.4330912,HAND_OK,Left,0.81551194190979,2
9930.57873,HAND_OK,Right,0.9852370619773865,2
9930.5796921,HAND_OK,Left,0.8328155875205994,2
9930.7224363,HAND_OK,Right,0.9857327342033386,2
9930.7230657,HAND_OK,Left,0.821600079536438,2
9930.8694654,HAND_OK,Right,0.9874635338783264,2
9930.8700784,HAND_OK,Left,0.8151644468307495,2
9931.0105455,HAND_OK,Right,0.9876204133033752,2
9931.0110545,HAND_OK,Left,0.8561414480209351,2
9931.154649,HAND_OK,Right,0.9859875440597534,2
9931.1555206,HAND_OK,Left,0.8934316635131836,2
9931.300268,HAND_OK,Right,0.9880088567733765,2
9931.3007112,HAND_OK,Left,0.8974762558937073,2
9931.445194,HAND_OK,Right,0.9876683354377747,2
9931.4455,HAND_OK,Left,0.8719547390937805,2
9931.5909562,HAND_OK,Right,0.989604115486145,2
9931.5912719,HAND_OK,Left,0.8897796273231506,2
9931.7399058,HAND_OK,Right,0.9911022186279297,2
9931.7403169,HAND_OK,Left,0.9059611558914185,2
9931.8803066,HAND_OK,Right,0.9892789125442505,2
